,product_name,product_review,user_rating
316,Fundamental Observation,"'(2019) No. 5. 13.55% ABV. Poured from a 500mL bottle into my Portsmouth tulip.', '', 'Clear umber body with an ecru/camel/tan head. Lasting surface slick and popped collar; fine sandy lacing; good retention (given the ABV).', '', 'Pungent aromatics with rich bourbon notes, cocoa, tobacco, coffee, vanilla, and Belgian waffles in the nose.', '', 'Intense palate entry mirrors the aroma closely. Quite sweet, but the alcohol (and bourbon) cuts through with touches of char, burnt sugar, and cherry. Medium finish, decent attenuation, but with hints of cake frosting thanks to the vanilla. Mild but lasting bitterness - fairly clean malt bill and yeast profile. Dark fruit comes out more as the beer warms, with hints of treacle (while avoiding licorice notes).', '', 'Creamy, not-quite oily mouth-feel. Warming, but not quite hot.', '', 'Superb in some ways, and would likely age well, but relies perhaps too much on adjuncts compared to the best examples of the style which wring the most character out of the malt, hops, and yeast. The base beer is almost an after-thought here.'",4.46
317,Fundamental Observation,"'Bottle Logic Fundamental Observation (2018)', '', 'Look: This stout pours opaque and dark brown in color. A half finger, light brown head settles with a thick ring of bubbles around the edge of the glass. Swirls of foam sit on top of the liquid. Some legs after I swirl the beer, but no lacing. No visible carbonation. After sipping for a while all foam subsided but for a thin ring around the edge.', '', 'Smell: The aroma entices. Stout, bourbon, barrel, vanilla all present nicely. This bourbon barrel aged stout is spirit and barrel forward. The vanilla also pops in a natural and creamy way that reminds me of icing. The stout offer notes of chocolate, some dark dried fruit and a hint of nutty coffee.', '', 'Taste: This beer is meant for drinking. Not impressing. Although, it achieves the latter with little effort. Some mild sweetness upfront including milk chocolate and figs/dates. A raisinette flavor. Mid palate the sweetness yields to a slight charred wood and gentle bitterness, then returns as the warm bourbon flavor grows and eventually lingering on the finish without ever disappearing.', '', 'Feel: Medium body with low to medium level of carbonation. Semi-sweet without crossing the line into dessert territory. Though a sticky sweetness coats my lips as I drink the beer. I like this quality in big, dark beers. A lingering bourbon warmth on the palate.', '', 'Overall: There is a nice chocolatey and dark fruit stout base, highlighted by prominent bourbon, barrel and vanilla notes. This beer was not designed to impress, but it does. What I mean by that is the beer is not forced. It’s not overly thick, overly sweet or too / artificial with vanilla. I would not call this beer “hot,” but the bourbon flavor and feel is certainly present. For me, this is the happy medium. Sometimes the barrel is not noticeable. Other times it’s too woody, or the spirit is too present. This beer nicely integrates the barrel.'",4.45
318,Fundamental Observation,"'For the 2019 Version! Sweet, malted chocolate, and smooth vanilla aromatics on this one! Taste follows with prominent and dominant sweet vanilla notes upfront...then a dark chocolate bitter finish. You get the bourbon barrel heat on the backend, but not overpowering...vanilla is definitely the main character here! As it warms, it takes on an almost silky-creamy vibe that adds to the already outstanding depth and feel. It feels great on palate! Great!'",4.53
319,Fundamental Observation,"'2019 No. 5', '', 'Appearance: Very dark brown with a medium sized dark beige head which quickly faded. Nice looking Imperial Stout.', '', 'Smell: Prominent vanilla and Bourbon, brown sugar, and modest coffee/roasted malt notes. The beer has a nice nose.', '', 'Taste: Following the nose I pick up strong vanilla notes, modest bourbon, toffee/brown sugar, with the beer drying out in the finish with some tannic oak notes. The vanilla is prominent but manages to nicely integrate with the other elements in the taste profile. Fairly mild alcohol presence for the listed 13.55% ABV.', '', 'Mouth-feel: Full bodied. The carbonation is at a modest level that works well and produces a nice mouthful in this beer.', '', 'Overall: A damn good vanilla infused beer. The vanilla addition is prominent but manages to never overwhelm the other flavor elements. My days of jumping through hoops to get a beer are over but as long as I can get this one like I was able to procure this bottle I see myself going back to it when I want a vanilla IS.'",4.6
320,Fundamental Observation,"'Pouring from a 16.9 oz bottle into a PAA Dino glass, this beer pours out like a blanket of night sky that coats the glass with a blackness. Almost two fingers of light caramel/peanut colored crown rest on top. Crown sticks around for a few minutes before receding and settling into a ring attached to the glass. 4.75', '', 'The nose is melted, sticky marshmallows. Almost like the marshmallow creme. Fudgey chocolate, brownie batter, cocoa mix. 4.75', '', 'The taste brings in marshmallow creme as well, along with vanilla and chocolate cake batter, cocoa mix, very slight touch of dark fruit and leather. Faint booziness and dry oak. 4.5', '', 'Sticky, full, coating sweetness and finishes with the dry oak. There is a warmth from the barrels and alcohol, but it never strikes out of balance. 4.5', '', 'Overall, I’m happy that this did not disappoint my expectations as I have waited years to try it. I like how everything mixes. 4.75'",4.63
321,Fundamental Observation,"'Tried a 2018 bottle in a teku glass in Sept 2019.', '', 'L: A wonderful midnight brew, but unlike a lot of top tasting stouts, this one manages a half finger tan head with good retention and lacing.', '', 'S: Divine. Wonderful quality of bourbon melds effortlessly with vanilla, powerful raisins, oak, and hot cocoa.', '', 'T: Palate as delighted as the nose. What a tasty brew. It is on the sweet side but perfectly so, and the raisins fade to additionally strengthen the vanilla bean note. Unlike the majority of vanilla beers, this is heaven with no bite from use of vanilla extract. I so wish I had more. The booze is noticeable but not a detriment to the cause.', '', 'F: Nice an rich and thick. Not at the weight of a 2014 BCBS or Rare, but close.', '', ""O: This amalgamation of top shelf flavors puts this in the top two beers I've ever been blessed by.""",4.93
322,Fundamental Observation,"""Tasted 2018 and 2018 bottles H2H, our first experience with FO. It's a bit too sweet for me, and a bit thin. Definitely enjoyed it, but it doesn't 'trip my trigger'.""",4.39
323,Fundamental Observation,"'Black with ruby edges; dark tan mousse-like head; good cap retention; medium heavy lace; solid ring; medium heavy legs. 4.75', '', 'Bourbon, chocolate, vanilla; bourbon on exhale; smells like a bourbon soaked tootsie roll. 4.75', '', 'Chocolate, fudge brownies, oak, vanilla and bourbon; dark fruit- raisins and prune sweetness middle; chocolate finish. 5.0', '', 'Smooth velvety rich feel; creamy tongue coating; medium minus carbonation; face flushing warming from 13.2%. 4.5', '', 'Overall, a delight!; chocolate fudge and bourbon; layers of oak, vanilla and fruit compliments and mingles with the barrel elements - so nicely constructed! 4.75'",4.83
324,Fundamental Observation,"'Review #700', '', ""Man oh man this was an incredible beer. Totally lives up to its hype. I'm always wary of these highly-lauded beers as they can sometimes fall disappointingly short of their hype, and I try not to overload myself by reading other people's reviews or ratings as I don't want to unduly influence my own experience of the beer. Having said that, this was an incredible imperial stout - a 2018 vintage that I had been saving for a while now and was waiting until a memorable time (review #700). Pours a deep, dark, rich opaque black color with some great-looking dark tan head - initially foamy and fluffy, later settling to a nice cap. The lacing was more spotty than I would have liked, but it still lingering for a long time and if it had been more sheet-like I would have given an even higher rating for this beer's look. Smells absolutely incredible - tough to imagine another imperial stout with better aromas than this one. Dark, rich chocolate fudge, dark roast coffee, an incredible vanilla aroma, caramel, malt, brown sugar and a touch of roasted nuttiness. Good hit of oak and bourbon at the beginning and end. Taste follows the nose almost perfectly - no reduction in the complexity, depth or balance of the flavor notes. The vanilla was better than any vanilla aromas or notes I'd ever previously experienced in an imperial stout. Crisp, bright and fragrant, I could drink stouts infused with that vanilla any day of the week. Smooth, rich, slightly thick and creamy mouthfeel and the perfect amount of carbonation. Decent amount of warming alcohol even when the beer was cold. Definitely a sipper. Pairs well with savory food - doesn't have to go with sweeter dessert like some other imperial stouts. Truly an incredible beer and I'm so glad I got my hands on a bottle. I'm definitely looking for more.""",4.55
325,CBS (Canadian Breakfast Stout),"""Picked this up almost on accident, I didn't really know what I was getting and was surprised when the 4 pack came out to something like 28 bucks. I was actually looking for KBS but they didn't have it. I've been waiting to try this because after getting burned on Even More Jesus by Evil Twin which I thought was pretty bad, I wasn't really excited to go for another imperial stout. But eventually the time came and I thought I would review it as well."", '', 'A: Jet black, half a finger of head on a semi-aggressive pour. Thick like motor oil. Looks like a typical imperial stout.', '', 'S: Not very good with smells but you can definitely smell maple in there. The alcohol seems pretty hidden, surprising for 11%', '', ""T: I served this a little colder than I would normal drink a stout just because of how high the ABV was. On first taste, definite coffee and maple. Again, like the smell, the alcohol is well hidden. It's very tasty."", '', 'F: Thick, creamy, really nice. Not a ton of carbonation', '', 'Boy I really liked this. Imperial stouts can be tricky but they nailed this. Really tasty, well hidden alcohol, love the maple. Not an everyday beer, but really nice.'",4.89
